19782619	15471169	1
17965562	8335461	0
978930	20708362	1
7718801	11457386	0
10466758	14847921	1
672106	9528049	1
11893997	15340278	1
14317426	21803552	1
9130585	3160590	0
10412897	5305335	1
16050015	5258165	0
170006	6205829	0
14689323	13499088	0
20492176	6288460	1
9217	234104	0
23543839	4047586	0
12473411	210006	1
18820147	970639	1
10840966	11198368	1
1931703	13642472	0
8693826	11371486	0
10062077	608747	1
11188585	18310020	0
23585932	16338011	0
30237	22019481	1
2664954	22079999	0
4464301	3449616	0
5004897	16016623	0
17076233	17573144	1
19142736	2459317	1
4648562	8539546	0
4238332	12067823	1
7067836	1023289	1
7760801	17573144	1
10086563	20110295	0
860848	23299439	1
1293659	519787	0
15924093	5869954	1
9295754	2603514	1
8258909	785713	0
21679395	1785986	0
12226563	14244843	1
831650	8317691	1
2177544	10682592	1
3931480	19809975	1
2145308	21488869	1
3201728	16087900	0
9540845	14763206	1
3573409	22924617	0
12678588	11650951	0
10909692	17887703	1
21075055	11346465	0
11419428	5834020	0
161844	23512890	1
9621442	2145308	0
3180675	22368134	0
16167361	1604134	1
2114072	83802	0
10467996	10337387	1
21947196	4923514	0
13447231	20306674	0
3710850	17467777	0
3096692	11319479	1
10933932	6166363	1
6527977	2362445	1
3762872	20880642	1
458614	7797614	0
12197342	8122281	0
9261775	18457132	1
210587	845651	1
9830269	13766979	0
943503	18326088	1
601908	6432491	1
190271	11482931	0
5609837	16596670	1
22911141	9719583	1
6527977	14879478	1
8809710	2498760	1
11875445	2240926	0
6258282	4277520	0
291167	11776522	1
12408144	569033	0
17385831	3282600	1
16298029	2736180	0
1677876	20832619	0
12448713	23630686	1
7540262	22884065	0
16386620	100791	1
22306604	9880330	1
19944445	8117216	0
1811750	317855	0
18269744	10271558	1
19710228	7667	0
22948959	20601755	1
3616724	6319887	1
3024990	17426486	0
10062077	1665765	0
11159237	15102902	0
18144642	15402323	1
17409656	6307954	0
30237	7872667	1
181591	12542684	1
11066056	7872662	1
22948959	19463255	0
20870396	12530708	1
7132072	9597888	0
1787391	13344859	1
23537682	608747	1
4700182	8296360	0
5339736	20379341	0
9552054	20085210	1
6908734	13901037	0
14887616	20305472	0
4235407	22301096	0
1913136	2031877	1
13746035	18371114	0
21101965	1563482	0
19322942	7066835	0
16520895	2913081	0
6420682	3616301	0
15805163	4889271	0
19584493	3156435	1
19279420	657801	1
5189131	1008326	1
14288802	1180865	0
6304204	8561731	0
7169017	20432135	1
10270175	16338011	0
982157	15123906	0
14914613	14699352	1
4830850	21822158	0
18661682	14047630	1
13746035	7531800	0
691247	7595675	0
8794510	15609432	1
22900234	3282600	0
7062953	3575255	0
5620476	12312915	1
15169806	617563	0
22142748	19693671	1
1293659	5471671	1
17076120	17119759	1
2970674	4762101	0
17829989	17128309	1
5523389	23484507	1
581756	3239010	1
9996802	588571	1
21487639	22231008	0
17930257	161844	1
12721184	19279820	1
15372362	14166878	0
6780166	317855	1
13139267	14915965	1
303078	14776145	1
17958985	6190160	0
12440171	23294396	1
14757691	18973292	0
4824415	19556732	1
16707050	5135686	0
341023	22911141	1
22275470	6420683	0
10079611	18976771	1
21820265	23034378	1
22431486	6359501	0
21405565	13792092	1
12543783	3253028	1
557726	19319640	1
19579830	15115748	1
11228284	10432260	1
8255076	8709483	0
9561059	16006791	1
21008917	9727295	0
12561424	14776145	1
1949890	10095821	1
2737487	18099260	1
23609709	16593572	0
20023016	16966539	0
13233448	12747046	0
9013668	13946708	1
17826787	5623479	0
11907560	10935129	1
2972949	22991277	0
10793825	14259991	0
10778361	23186911	0
934048	13547845	1
16192368	960758	0
658771	23496079	0
6527977	22054404	1
10916692	6747095	1
9325670	19926790	1
1008325	19392393	0
14456152	18629449	0
3597316	21462055	0
8075170	12851326	0
6371601	16851954	0
16142591	934048	0
21161448	5624313	0
14577834	6865572	1
19584878	116038	1
1966263	18640710	0
3880284	13292580	0
709767	21958776	1
6527977	6512878	0
14950969	14533769	0
3689392	15145907	1
18513921	6198171	0
3059648	1516551	0
12473411	2538511	1
8793825	2980810	0
17831556	20547900	1
15376881	14988339	1
2941028	17482505	1
23243320	13822269	1
15904654	18133461	0
13657107	2503193	0
8708611	727183	1
9597888	16031464	0
3022474	1008324	0
13227684	18354652	0
10628604	11333342	1
18374477	11346792	0
7407182	18374477	0
17750515	76427	0
17981986	441377	1
10177034	2090333	1
2941028	1262833	0
2467221	12255573	0
11986407	21754657	0
914073	777609	0
5674869	2055408	0
6304366	2240926	1
6568286	6856319	0
7911395	6641463	0
5537139	14227490	0
16099225	15948682	1
17292849	12312915	0
14865742	5037610	0
21337941	12048548	1
7645348	20175752	0
1677875	16879559	0
17470307	6319887	1
8523633	13067555	1
7119938	1008324	1
8352956	21488869	1
12440169	2857623	1
10520135	8297826	0
1092728	13627621	1
8196591	11957386	0
20517803	6085930	1
4594844	11656406	0
15720116	21742963	0
20955452	19471650	0
11645345	21956399	0
4579115	15958994	0
22556622	3024989	0
22331867	3672078	0
10692452	7505934	0
10750170	14847921	0
8788331	6288459	1
144769	10089329	0
12660385	17930256	1
17116110	131318	0
7839811	10778361	0
20523308	3768629	0
11670354	14650355	0
19870772	3086853	0
16714944	16006791	1
10426070	5706528	0
11032545	106595	1
2481505	8254921	1
19178258	8052478	1
14870724	2105651	0
19584493	23548073	0
11188585	8708052	0
16954340	13915960	1
18515326	10041453	1
8204996	19310447	0
23119494	4588203	1
9704751	12172484	1
2717106	4114529	1
2313678	3843254	0
16005064	14770729	1
8085496	130757	1
615358	6371595	0
16870490	16637130	1
20063872	13234956	0
22807014	1455792	1
8249985	6430125	0
2994948	1158840	1
15299682	18371114	1
3621720	3101854	0
4591684	5011665	1
691247	792644	1
16984004	14776698	0
2476569	14757208	0
20185463	8400507	0
20681845	23094550	1
18648407	5467376	0
8624822	7901588	1
19193813	11335657	0
10432256	6471727	0
20081426	17058342	0
19127300	21577152	0
6198171	3541461	1
3067994	4762101	1
5174084	19662493	1
8778961	7142336	0
22207420	5689276	0
13420786	21733505	1
7406942	10685269	0
10878062	10287986	1
2055408	4533931	0
17557352	7926874	1
4441118	13930252	0
10565544	18269745	1
12571472	2771573	0
6644748	9678341	0
17785594	20183893	0
12967783	21009957	0
10628604	13845913	1
17136338	18880061	1
820905	3799026	0
4519500	14417449	1
4681906	8561731	0
21553327	12803512	0
18293811	1663419	1
15301113	20789900	0
8364547	12682066	1
9782243	12577738	1
2016232	20559734	0
11312019	3088336	0
7760801	7998445	0
15660054	13930252	0
6037299	19194277	1
20426634	23619612	0
7344728	2232617	0
912653	23595064	1
12798072	3087100	1
21354223	12049260	0
3636069	20122631	0
6988217	2014383	1
9663259	7529744	0
9054825	169201	1
23535752	20861926	1
17156131	10368839	1
190271	5204087	0
6644748	2659799	0
7292100	16001374	0
19912847	21754660	1
11143530	20955455	0
744014	17826787	1
22177057	11090448	1
15767021	10207809	1
2498760	19643373	1
18998637	3998244	0
8778961	17467777	1
11404999	161760	1
9860859	5321947	1
19292394	4921634	0
18880060	3430781	1
3024989	11872567	1
11334494	17253878	0
20547900	18314468	1
2324866	18681935	1
7682648	17891162	1
2169065	20054230	0
10432256	6844412	1
10826994	6182434	0
21177597	330216	1
6847452	21561833	1
4594844	17398520	1
369844	15889430	1
18972686	680174	1
4588203	13824827	1
21337941	2362445	1
21493548	427727	0
14616047	2911006	1
6371603	13902981	0
7901588	21253562	1
22249465	12660384	0
12440171	20407275	1
17613722	21803552	0
16058262	15072228	1
5444168	21570965	1
22899260	12829112	1
19544698	16929855	0
8407905	22691375	1
23147989	14183084	1
8787101	7990229	0
4642794	20654481	0
20928576	20884203	0
3169056	11193872	1
11646823	13290531	0
1951103	14624031	1
19014667	9304937	0
5691586	250596	1
390532	20306675	0
1413512	11277690	0
3325456	2232618	1
8015400	5198623	0
3616724	15016152	0
8535393	3493862	0
576772	8080017	1
18611368	8766831	1
16537089	5691586	0
5145801	17671343	1
10062077	13289545	1
18724574	9033640	0
16817461	12306296	0
266990	1415765	0
7062953	17761371	0
5824704	18101018	1
2913081	12614306	0
19645662	12101435	1
9477468	13713980	1
5380644	4518934	0
19288024	778641	1
5450104	742902	0
12660385	19392394	0
22564546	7760800	1
17981986	10819149	1
19172383	22456976	1
23677136	13243880	1
9872510	9563	1
3342342	17874921	0
19861528	8581437	0
9621596	18054947	1
7791429	7636710	0
17787591	9591960	0
13999345	21361961	0
3660402	19403960	0
16721518	6031248	0
9727050	11261440	0
10785895	5875193	0
20885480	8537682	0
12914531	14864066	1
15047558	12390626	0
13555352	15340278	0
1760351	12741414	1
19643372	19800554	1
19392399	7005226	0
11986407	5090669	0
8620255	10095821	0
21820265	15689768	1
21519782	7158123	1
12803512	21779336	0
308643	19462026	1
22043834	4245652	0
5746452	8254921	0
11940679	8052478	1
17374904	7793684	1
7143272	14840321	1
11314030	22948959	1
13102388	6098865	0
14956753	9693857	0
601908	22135200	1
12194196	23099329	0
10912340	21754660	1
482330	3156435	1
849586	19194277	1
21224972	636711	0
13099033	4080688	1
16619409	13930320	0
20860648	2190569	1
19641319	21694489	0
2114072	12238227	0
821218	19296521	0
4787269	11821056	0
14843583	9901709	0
5468514	616102	0
3568737	15988780	0
6959224	23147990	1
3488916	15503077	0
4557988	2330583	0
11203339	22095678	0
16568044	14540145	1
23677130	12787570	0
4822222	8612648	1
17116113	19147296	1
3778980	10062078	0
567313	2451974	0
16002347	17805384	0
23543839	23677143	0
19142736	14406880	1
11219274	704314	1
3493991	13657107	1
20888980	8015400	1
12078160	6182434	0
3296961	2963526	0
14782656	54417	0
7636710	13383602	0
386013	10851	0
22328848	22993367	0
1141875	20153060	0
7130579	16520895	1
20432606	18248689	0
621362	716032	1
19416288	10247943	1
17453400	14923488	0
12606395	22502712	1
9860859	13845913	0
7209802	17025298	0
567313	18070587	1
3024990	20209162	1
6218856	17224030	0
17597670	14257554	1
22564546	11776522	1
5271797	10896362	0
5471672	8406161	0
10942052	15882289	1
19307121	13368521	0
11779245	6844411	1
5588516	18060082	0
11995931	16164368	0
8696200	13233448	1
9499457	19994918	1
10303667	1851606	1
21823682	10195219	1
15856337	13352120	0
8912608	21750583	0
14288306	7847812	1
14688370	16619409	0
922716	7407008	0
23192841	17296395	1
3978284	19693366	0
17385831	22043834	1
21288637	3054600	1
5689276	527051	0
19759580	10169905	1
5493644	12863885	0
20329236	22307321	0
17052257	943604	1
7926874	22998998	1
4382405	20336463	1
19360483	22717685	1
581756	21900384	1
8056910	12816475	0
19045087	3568737	0
16105484	16762782	0
1607806	13099597	1
15301724	13586003	0
8212984	7645348	0
17553387	22186637	0
4672830	18704516	0
15478448	17014629	0
4420769	8121403	1
3435856	15088608	1
16454974	16386620	1
3998244	16163062	0
15919250	4648562	0
5138483	708766	1
18413512	10935129	0
9632240	19538929	1
21764292	19868415	1
5506808	189986	1
9830269	11199367	1
11903969	16157869	0
17553389	21817955	1
5680000	14577834	0
22033685	3233094	0
5518199	13657107	0
19274388	23205763	1
14956125	594052	0
9141695	12048549	0
20953556	2284080	1
11050195	19814779	0
3008655	120346	0
19322912	3609806	0
17116110	20514913	1
6361318	14884125	0
17921696	19627256	0
23400223	20592334	0
13480108	6416201	0
19604083	960758	1
12206255	11548510	1
20508692	12306296	1
18356796	23338805	0
1607809	3459107	0
12542684	17296395	1
15193	17630908	0
6513769	20832619	0
7263928	13438575	1
12727792	6399107	1
14959920	20051892	0
23511345	19310447	0
21075055	11834952	0
20641594	14014810	0
18144642	20188734	0
22939296	426705	0
6605492	4076629	0
18384625	13275192	0
10207808	14271724	0
19029279	1977837	1
18573528	9593609	1
18808673	16005066	0
11651293	12787570	1
1663419	14778878	1
5815213	5224098	0
5540239	11940679	1
11268952	13216961	1
7321949	21161120	1
21967215	19042037	1
22832422	567476	1
14868224	21436838	1
17456737	16532304	1
15854363	2503193	0
19576401	13139267	0
1951103	13320273	0
8966034	9103010	0
8862015	23582992	1
11603577	13221213	1
20856551	7047049	0
15301114	5565900	0
245163	4615986	0
7645348	18688737	1
916271	9693857	1
3046106	20968465	0
11319480	13490964	1
1111832	11346465	0
17585729	1969721	0
21923044	7303337	1
13028547	3578392	1
4822222	23647361	1
17981986	19900641	1
15982225	20970925	1
17994731	17726029	1
21679395	2103971	1
9591165	20601757	1
5673928	17722894	0
6214338	17999460	1
20603864	19861528	0
18048836	17994731	0
3732741	18923681	0
7271784	21570957	1
20359284	9977165	0
22808166	19189367	0
17826787	14340901	1
8122281	13726761	1
9909126	6214331	1
7356945	20153060	1
14667831	7343430	1
8793825	419664	0
15683090	8265645	0
2495361	22717352	1
15353022	23094550	0
17727663	9312243	1
10168255	19869683	0
2489333	20474021	1
47756	638963	1
18424153	7135601	1
17194010	21570965	0
22769774	536222	1
3587688	9066291	0
12816795	2883828	1
15760850	22271237	1
9962135	1434799	0
19322912	1421558	0
16005066	1741432	1
12229175	8990222	1
10851	1953115	1
2638907	14414546	1
10115624	23165160	1
6222230	20368648	0
4260650	12607168	1
7606314	2827291	0
12863275	8365268	1
2687958	18657526	0
14341904	14581601	1
14746783	7143272	1
7490069	8086217	0
12082135	1292366	0
10337387	19194277	1
6939073	7169018	0
9830269	21348949	1
22321272	6061403	1
14868224	10009723	1
9871231	13964423	0
20265649	21139907	0
651715	14333733	0
11403723	20566090	1
7911395	17804386	0
5004897	18451906	1
2602107	1787391	1
15946011	22542859	0
14624541	14254575	1
6304371	23310398	0
10391639	21195765	1
12104132	14212319	0
301804	16833560	0
6987428	16752474	0
13422847	10426070	0
7861020	18314468	0
11090451	9304937	1
14710734	21442625	1
5506808	17454682	0
19886621	6844412	1
17156131	8070379	1
4645054	120707	1
19565152	12971450	1
901348	23563688	0
7087624	100791	1
6061402	21442625	1
8883154	7401182	0
13776078	16958918	0
3224152	4683894	0
20054230	16714944	1
19462026	10287987	1
4787269	4855600	0
9564133	4068544	1
7595675	10959933	0
20306675	23677120	0
8292297	2284080	1
7875897	10176882	0
5246170	13307307	1
8143340	8258096	1
2424996	11838691	1
15168184	692680	1
1890824	23094550	1
6983973	10005624	1
13048961	481939	1
18845280	13207436	0
15659812	1516551	0
21958776	4303376	1
15168184	19994918	1
1951103	14093043	0
10934628	9391254	0
19963744	12829832	0
14870724	11319479	0
15626460	3726610	1
6850521	14840477	0
7436647	8248731	1
19947814	22542860	0
8211013	9383862	1
7407182	22673614	0
16522034	22966596	0
592607	960757	1
4497273	21792245	1
18036453	13354574	0
567476	333433	1
9261908	10228411	1
17456565	16752474	0
6805931	22728536	1
19576401	1607810	1
22919520	19687729	0
17347452	6155833	1
15519967	19900641	1
16002347	22880847	0
22788900	4076620	0
21868018	22274573	1
16797428	22728536	1
5112157	1638505	0
3452556	18096549	1
10934628	727183	1
2026968	23004741	0
10466758	4579115	1
4381116	932224	0
4961139	11334496	1
5984968	10912340	0
16157869	12607168	1
11324607	18956017	1
11548510	848240	0
23315450	21817955	0
233637	7130579	1
1607807	20493867	1
18570193	12524506	0
5090669	661	1
14959919	14117901	0
4697213	14429171	0
6680023	9791183	1
21807525	18374477	0
16382503	22274573	0
820905	1048665	1
12914531	1421558	1
22128712	15035227	1
10445018	19477334	0
14776698	1544996	1
16435641	16380120	0
3357695	6023157	0
4192187	4921634	0
9236362	6322440	1
14495973	3462669	1
1820410	14501401	0
21456509	580527	0
23010293	12768281	0
1632942	23641084	1
21277519	21106860	0
16733950	20601755	1
17453400	8544627	0
20913493	292999	1
5815213	1327097	1
20784790	9542519	0
282431	820905	1
10264652	15593678	1
18629449	4574772	0
7396679	17037028	0
5450104	18178530	0
17958985	1208401	1
103593	19178258	0
22423727	15429599	1
797828	21285620	0
11717079	7396681	1
13213956	3459107	0
19235346	12821749	0
15982225	22899260	1
1741919	15537156	0
12499532	10330323	0
22312282	20597304	0
249428	6319887	0
10942052	22550493	1
19027042	9777355	0
635006	21881704	0
3874060	1820410	1
6219126	7736983	0
15512556	14581601	0
21293479	15495362	1
7704001	4961134	1
1092728	22631236	0
13726761	14900316	0
5828731	1139230	1
18138572	13631832	0
21386162	23098143	1
18489831	11358169	1
8195292	10118200	0
6403005	8401358	1
6740469	9520695	0
860578	19016407	0
2964000	4761833	0
9325670	4660318	1
3253024	21694489	0
20640355	7872661	1
14960335	19332852	1
18804133	672106	0
967161	4507906	0
12879112	7595675	0
19752875	21234511	1
18400649	8990219	1
8344458	3387990	1
11627705	23107114	0
7872663	13433127	1
20924118	4721547	1
5021676	22600512	0
19380360	16803474	1
17927694	17477953	1
3352342	7283902	0
9511759	8908943	0
2090332	4981909	1
17385831	20368648	1
12082137	13771944	0
19172377	9371509	1
11228284	13344859	1
15971793	6975979	0
5545050	20162871	1
11075647	9312243	1
6847452	3058819	1
3357695	14770729	0
22043834	12440169	1
10878062	14247203	0
6403005	16485992	1
18781063	3935836	0
13772486	20506425	0
2241061	21754657	1
15826295	1141875	0
15512556	15971793	1
3024973	1896089	1
16568044	12660384	1
12524253	130757	1
21496578	18623183	1
10000832	21094933	0
10916692	22510494	1
19027042	19875962	0
4477205	708766	1
12413704	1205207	0
5391696	17347053	0
13312539	10115624	0
21565624	3867253	0
7187035	23677119	1
21980807	15696896	0
10220823	12044335	1
18570189	17499276	0
18413512	21860376	0
921317	6442346	1
22724693	16214714	0
13031531	10785895	1
13099597	13438575	0
7839474	16619409	1
14087520	8983114	0
12352751	21556191	1
3525047	17573230	0
14510383	11012490	1
5097360	20696811	0
414463	16085714	0
13747998	19584878	0
16568044	14560668	0
4487026	7847873	1
23029916	520600	1
7781594	13438575	1
704314	9322887	0
4822222	15028490	0
8701067	6830445	0
4497273	10489209	1
982287	13680437	0
6068118	12247514	1
21553327	8015400	1
16810590	435331	0
13680335	11427406	0
9857940	18578541	0
8612323	843811	0
11101256	8251281	0
18519248	13915960	0
16544386	3859222	1
22525884	5371059	1
21089172	14778878	1
10303667	12328424	1
19292974	3024989	0
17292849	13616724	0
15964688	13290531	1
4648525	14702119	0
4159104	9857281	0
3743400	17420328	1
14570459	10535319	0
17156131	23267978	1
13299925	11012490	1
5487781	12062763	0
5540239	11012490	1
775447	22728536	1
5271061	15506300	1
18880060	9385030	1
18942517	23486114	1
10062077	22926731	0
9733447	13120648	1
18903119	7116654	0
8172052	18880056	1
5444168	16946193	1
9632240	601526	1
9219798	2687958	1
1179431	3319146	0
3058818	9240872	1
22135201	5981201	1
7398604	616260	1
20979580	10482004	0
5817511	13433127	0
13456795	19538929	0
20239269	23574721	0
2190568	6680022	1
9928335	22125927	0
3898252	5471671	0
11482931	16208627	1
16788944	20407275	1
4961125	9049569	1
11939522	7464991	0
2273819	17119759	0
21505139	18923681	0
2831663	20368648	1
13336601	3402511	0
23264025	27715	0
10303667	3058819	1
14495973	11103539	1
15895682	16870490	0
5271061	18513921	1
11066056	2538511	1
9477468	638963	1
4721547	8559503	0
9668598	14007786	1
11044947	5875194	1
19392404	2771574	0
11504871	7794666	1
8504461	20926398	0
5553346	72041	0
16797428	5198623	1
1190846	1953925	0
3239919	13233448	1
11318551	18034373	0
946865	21817956	0
22122895	3932179	1
2336999	11370967	0
13255487	20326462	1
17927694	8500021	1
18845763	3297646	0
19380360	5391696	0
18099260	21182830	0
18724574	604392	0
5468514	6961579	0
7704001	21970882	0
20514481	19953390	0
3691986	16850376	1
9678341	8400605	1
12716055	10303667	1
3520277	6544682	0
3461227	8793825	0
17999460	12109713	0
4407823	23285410	0
11324607	5011665	1
8693707	19752872	0
7464993	19945019	1
12579	21636561	0
20412493	943604	0
8805074	9061980	0
9070085	5371059	1
18600879	10669537	0
18820147	20580825	0
10817170	6829523	1
8805648	22542860	0
7672521	22303544	1
11044947	21337941	1
22608284	8612648	0
21461424	19710610	1
20603864	2530584	1
7109222	12044336	1
8330064	19813517	0
7952920	17116122	0
13202429	8893824	0
15805164	12614306	0
12499532	12044336	1
15299682	5785861	1
9493649	15805163	0
18298936	10270175	0
16382503	9806878	0
6061403	1613935	1
21583226	18248744	0
1022820	17805384	1
14510383	19446033	0
16485992	11958349	1
1630148	14770723	1
19653581	15170914	0
23486114	4574772	0
20029245	13824827	1
5933080	5373841	1
21064899	13247325	1
332635	12102996	0
4519500	3430781	1
11604443	13498121	1
14058237	10466758	1
17190810	2503193	0
23537682	16865047	1
12816475	4791144	1
10076077	17513478	1
12820117	17150642	0
20508692	18427451	1
15506300	23595064	1
17486397	9737790	1
21781575	427727	1
23677114	17197906	1
8400507	4932279	1
3046107	22919520	0
16464790	10601019	1
2090332	470160	1
14936644	8043217	0
16503018	2168608	1
4076629	33845	1
18797768	3134513	1
20885480	8778961	1
15805163	5767800	1
3488916	19814779	0
7384220	3998244	1
3220986	3134513	1
9597889	346058	1
17019840	22567370	0
233637	81287	1
20836134	10622245	0
1349815	11277690	1
14960335	13716732	0
19044531	17832320	0
11334912	10005879	0
22221629	17197906	0
18956017	14188181	1
7209802	11779246	1
12082140	2628771	0
4642794	3843254	1
3857069	7390666	0
3236017	17415425	1
8400507	1699394	0
19141603	19541856	1
20239268	5422086	1
4673960	8204996	1
12465375	17398520	1
17467385	12222321	1
17325960	17363729	0
3778980	19867423	0
18390011	5834020	0
6914912	5659863	1
20485072	11918338	0
19870772	2269290	1
145197	20836129	0
19760848	4462296	1
12724823	15031489	1
922716	20221124	0
9261908	536114	1
3788596	19251429	1
5775448	3308516	0
22771106	21609545	0
20036910	23098143	1
21144775	22312282	0
5195056	8041989	1
437883	17780438	1
19779101	2873514	1
18616801	330216	0
98309	22728536	1
9980885	13028547	0
19322940	4193495	0
14675462	21527239	0
21295980	13576759	0
1831677	5084177	0
12816475	18371114	1
22915885	8235223	0
8235223	20334945	0
18492103	19549575	0
11404999	19442138	1
1089238	3046300	1
2217508	17805384	0
23243320	16006791	1
12660385	873393	0
5483488	2234704	0
1849189	5675398	0
756962	12461924	1
3667136	8330064	1
19251430	708766	1
12595519	20601754	1
17116111	3670410	0
2113293	12971450	1
18741084	6926155	0
19309971	3024993	1
16946193	5037610	0
21488869	13405484	0
2538511	12044335	1
13657107	16288270	0
3395310	6483359	1
21399450	10106324	1
14450904	7169017	0
11219274	2638907	1
6659731	18366943	0
2994947	23370628	1
14440431	19205402	0
23267978	945607	1
14033995	1605515	1
14702119	9371509	1
9348293	11199367	1
186569	8195292	0
3673887	949221	1
9496557	9756366	0
21366357	9423426	0
17335375	5751314	0
15571541	6319887	1
18400649	7713594	1
20898459	18809148	1
22323688	20663365	0
3621720	23268628	0
1787391	13927065	1
566820	18563163	1
982287	9176940	1
16519742	20194293	0
7303337	5859133	1
12328424	8107001	0
19663	12044336	0
6147388	5807569	0
7220840	14966337	0
3197089	3768629	1
18488106	22923598	0
16005062	12530708	1
16099225	9040848	1
6788258	9860859	1
15708288	17076120	0
13098121	10721234	0
17597668	2232618	1
19026786	1863947	1
831649	6453377	0
316364	4254750	0
10916692	23241192	1
14164143	22495693	0
16761836	21374041	0
7655020	13015489	1
3493862	20514913	0
8248731	9542519	0
18629449	23634465	0
20826307	16499420	1
7760990	22567370	0
358893	18924485	0
6310593	15102902	1
18065573	9501298	0
8272803	20493867	0
13997019	531434	1
23677151	4877185	0
4673960	396354	1
17835466	10778361	0
4642794	16744397	0
211061	7460370	1
7542015	12074282	0
13361852	23515953	0
3471479	8515616	0
12678589	5766915	0
13292288	16749958	1
18695537	15873054	0
17231138	14167175	0
8407905	13812091	1
9869150	8117216	1
14014810	12477499	0
11046598	6128274	0
7118204	5951112	0
6185786	22673614	0
19240485	7089854	0
19062635	11807467	0
15236847	4518934	1
7227024	16503018	0
10295000	5375381	0
1001152	5634854	0
16199085	2829981	1
22739188	22035132	1
18539085	14652853	1
10846738	11324607	1
21751	22492282	0
17335375	4928350	1
19584493	13642472	0
22986029	3872093	0
22564546	9240872	1
20955453	736738	0
17402775	23383764	1
5995233	3597316	1
1848738	16240956	0
14137256	13517908	0
21119989	21994644	0
19424081	22554509	0
6972162	15195064	1
21177597	12512647	1
5506807	15402323	0
21161120	10348730	1
9261908	19319640	1
16845107	2440999	0
4764618	20761751	1
2638907	10361727	0
7682331	9304937	0
17833152	19172809	0
17079357	2498760	1
16529002	17426486	0
23658098	916271	1
10893111	12296633	0
9236362	78966	1
8389591	7292917	0
2381661	11501486	0
10524166	13299925	1
4776598	2046158	1
15968019	120346	0
3608108	2069219	0
79355	8056910	0
6357972	8267306	0
3746824	18536907	1
17713680	23677143	0
1944560	11066055	1
14166352	646432	0
23594635	16351776	1
8162671	22617428	1
5004897	21741649	0
8966080	2439668	1
11403723	12345227	1
16386620	20517803	1
6596328	16087900	1
21585794	18723566	0
18923902	17439818	1
10819149	7396681	1
7542015	18284810	1
15228322	20983672	1
14887616	21090887	1
21348949	23315281	0
3616724	13192162	0
778875	5026545	1
19660598	2109483	1
210587	3265819	1
339301	20071852	1
12483251	9543279	0
21027584	11771875	0
18099086	2517852	0
5260867	13099033	0
20492749	13121131	0
23029916	8568973	1
12883277	19875183	1
14960576	3993124	0
7119938	19142737	1
13106834	922476	1
7949001	21285620	0
11865905	12544564	0
17615292	607724	1
18773070	480017	1
9106740	159804	1
18524854	13099033	0
15599611	19240485	1
11723383	3024989	1
11892804	22366637	0
10207809	7999926	1
708766	16397911	1
16851956	21186037	0
16116225	10927077	1
19178250	17374912	0
20979580	14328796	0
17468430	16288270	1
23047157	16360226	1
14988339	1699618	1
9696025	20282669	0
3792789	14847921	0
18623183	16351776	1
20885480	4477205	1
4798331	8558207	1
15571541	23634465	1
3167464	19963744	1
19050843	2687278	0
9493649	16543560	0
20862695	8075980	0
21919199	19409756	1
417620	16192368	0
13935756	17339760	0
10846725	23058336	1
3670410	19360483	1
2424996	20085553	0
13120648	14843540	1
10682428	4834188	0
12716055	20377776	0
1008326	19717905	0
18423360	17916170	0
19199682	19053519	0
2533570	3265819	0
13997019	9962135	0
4960419	19544469	1
8197131	21172450	0
13029548	12962189	0
20898459	22510494	1
18598975	19145296	1
11268952	2031752	1
13254235	20130103	0
7427547	17956015	0
5869013	12068151	0
12973146	9068428	0
2603514	21032350	1
5976298	14414546	0
8452132	7142336	0
17907353	17891162	1
1293659	2676362	1
4130551	6914912	1
10254165	14770723	1
689689	18583832	1
20377776	6814855	0
19948815	3156435	0
10391639	3233094	0
15519967	20423573	1
11940679	6128274	1
16464790	10846738	1
11449915	3778979	0
416235	10062074	0
21181029	6914912	0
8558207	16005909	1
679959	2240926	0
10793825	557734	0
651715	3298287	0
21513130	17787699	1
21295980	2711577	0
11907560	4238332	0
18048836	21538619	0
14778878	17296395	1
14193057	12461924	0
18898823	17513478	0
7805762	1944490	0
17557352	11793834	0
9871231	6359501	1
15536899	7350139	1
83802	1896089	1
18880060	6597125	1
15894276	13627621	1
13241363	17633231	0
41672	3495456	0
21967215	7872662	1
398328	15828584	0
5636800	2711644	1
19462026	1477292	1
8535390	482330	0
8883153	14267319	0
12335897	23094550	1
15626460	7525367	1
9477468	11958349	1
6147388	23574721	0
14911883	3078767	0
778875	12908232	0
555928	2711585	1
7682648	938889	1
843888	8868058	1
272875	19544469	1
19138361	10959933	0
13994043	10785896	1
14702119	20273405	1
10846738	6483359	1
1708100	15002153	1
11467950	14389765	0
23107114	18477921	0
567476	1910796	1
3193200	12102996	0
7490069	4921632	0
649639	8568973	1
20861925	12734324	0
11896430	15480455	1
7614574	18673631	0
23677119	8909675	1
750310	4557988	1
2245320	15035227	0
5186187	6886408	0
18099086	10271558	1
9104988	11572565	0
17076120	21374275	1
1831677	19019536	1
4612220	5869954	1
20732948	9361117	0
1607805	16367499	0
7126817	7922492	0
16704464	5271797	1
10174628	19823992	0
11158190	7577030	1
7169017	2711577	1
10798829	800221	1
14340901	16944401	1
12544033	4484215	1
4525216	520600	1
13048961	10062076	1
23299439	8351048	0
4877333	416235	0
1008325	22690093	1
2169065	16944401	1
2517852	8908943	0
9951727	1730524	0
